task,episode,step,colliding_geom
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",46,180,akita_black_bowl_1_g35
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",46,180,akita_black_bowl_1_g34
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",46,180,akita_black_bowl_1_g17
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",46,181,akita_black_bowl_1_g18
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",46,181,akita_black_bowl_1_g35
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",46,181,akita_black_bowl_1_g34
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",46,181,akita_black_bowl_1_g17
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",46,182,akita_black_bowl_1_g18
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",46,182,akita_black_bowl_1_g35
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",46,182,akita_black_bowl_1_g34
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",46,182,akita_black_bowl_1_g17
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",46,183,akita_black_bowl_1_g18
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",46,183,akita_black_bowl_1_g35
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",46,183,akita_black_bowl_1_g34
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",46,183,akita_black_bowl_1_g17
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",46,184,akita_black_bowl_1_g18
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",46,184,akita_black_bowl_1_g35
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",46,184,akita_black_bowl_1_g34
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",46,184,akita_black_bowl_1_g17
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",46,185,akita_black_bowl_1_g18
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",46,185,akita_black_bowl_1_g35
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",46,185,akita_black_bowl_1_g34
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",46,185,akita_black_bowl_1_g17
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",46,186,akita_black_bowl_1_g18
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",46,186,akita_black_bowl_1_g35
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",46,186,akita_black_bowl_1_g34
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",46,186,akita_black_bowl_1_g17
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",46,187,akita_black_bowl_1_g18
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",46,187,akita_black_bowl_1_g35
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",46,187,akita_black_bowl_1_g34
